bathrooms,bedrooms,city,country,homeStatus,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isZillowOwned,latitude,longitude,livingArea,price,zestimate,rentZestimate,streetAddress,zipcode
3.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.727997,-78.55235,2511.0,444490.0,442500.0,2400.0,3628 Turney Dr,27610
3.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.72781,-78.5516,1669.0,375990.0,375800.0,1888.0,3620 Turney Dr,27603
3.0,2.0,Raleigh,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.936916,-78.5611,1336.0,305000.0,306100.0,1778.0,2616 Vega Ct,27614
5.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.85669,-78.68262,3911.0,1875000.0,1845000.0,7967.0,"2304 Plan, Raleigh Proper",27612
2.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.885296,-78.524124,1321.0,303000.0,292800.0,1694.0,7916 Mandrel Way,27616
3.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.667034,-78.70206,2354.0,460990.0,455900.0,2299.0,"Royston Plan, Royal Creek",27603
7.0,6.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.85669,-78.68262,5118.0,2850000.0,2794600.0,12127.0,"2531 Plan, Raleigh Proper",27612
3.0,2.0,Raleigh,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.920788,-78.76249,1664.0,365000.0,352300.0,1814.0,7308 Caversham Way,27617
3.0,3.0,Raleigh,USA,FOR_SALE,CONDO,False,True,False,False,False,35.92243,-78.5668,1622.0,285000.0,284900.0,1784.0,2224 Valley Edge Dr UNIT 109,27614
0.0,0.0,Raleigh,USA,FOR_SALE,LOT,False,True,False,False,False,35.812813,-78.58867,0.0,299000.0,299000.0,1314.0,2309 Hill St,27604
3.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.71376,-78.54089,2541.0,405990.0,388700.0,2541.0,"Hazel Plan, Cavastead Single Family Homes",27610
2.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.78161,-78.6152,1124.0,394900.0,394900.0,2025.0,111 N Fisher St,27610
4.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.85973,-78.67026,3317.0,1125390.0,1125390.0,1477.0,1817 Longwood Dr,27612
2.0,3.0,Raleigh,USA,FOR_SALE,CONDO,False,True,False,False,False,35.81396,-78.69275,1053.0,274900.0,275200.0,1727.0,2308 Myron Dr APT 4,27607
3.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.874233,-78.55185,2279.0,390000.0,379000.0,2175.0,7015 Beaverwood Dr,27616
3.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.810745,-78.524185,2083.0,408990.0,404600.0,2210.0,"Osprey Plan, 540 West",27604
2.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.831543,-78.59936,1977.0,350000.0,336200.0,2821.0,3604 Brentwood Rd,27604
5.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.608585,-78.67504,3955.0,940000.0,937600.0,3744.0,6508 Camellia Creek Dr,27603
3.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.855606,-78.52481,2005.0,387000.0,388100.0,2098.0,4620 Landover Dale Dr,27616
2.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.726433,-78.53081,1268.0,335000.0,336800.0,1746.0,7120 Spanglers Spring Way,27610
5.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.714912,-78.72543,4020.0,1495000.0,1452900.0,4817.0,2300 Toll Mill Ct,27606
5.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.68276,-78.6619,4407.0,1589800.0,1585500.0,5431.0,2917 Frances Marie Ln,27603
2.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.87487,-78.6477,2026.0,353000.0,337800.0,1749.0,7553 Stuart Dr,27615
6.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.91884,-78.596146,7185.0,3125000.0,2980800.0,11217.0,1009 Welch Ln,27614
5.0,5.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.803745,-78.63477,3331.0,1575000.0,1506900.0,4498.0,1524 Carson St,27608
2.0,2.0,Raleigh,USA,FOR_SALE,CONDO,False,True,False,False,False,35.781483,-78.70655,1016.0,199600.0,193700.0,1495.0,1283 Schaub Dr APT A,27606
3.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.78249,-78.6054,0.0,795000.0,795000.0,0.0,208 Lord Berkley Rd,27610
2.0,3.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.783092,-78.600815,1105.0,325000.0,309300.0,1694.0,456 Dickens Dr,27610
5.0,4.0,Raleigh,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.854584,-78.618546,4465.0,1999900.0,1922400.0,5994.0,1304 Ivy Ln,27609
3.0,3.0,Raleigh,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.88917,-78.554565,1410.0,275000.0,267300.0,1694.0,5144 Twelvepole Dr,27616
1.0,2.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.077515,-79.74548,0.0,169999.0,169999.0,0.0,513 Lowdermilk St,27401
0.0,0.0,Greensboro,USA,FOR_SALE,LOT,False,True,False,False,False,36.024952,-79.81486,0.0,195000.0,195000.0,0.0,3520 Riverside Dr,27406
4.0,5.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.161636,-79.71031,0.0,360000.0,344800.0,2281.0,5904 Pine Branch Dr,27405
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.116257,-79.77477,1614.0,165000.0,165000.0,1614.0,3224 Yanceyville,27405
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.186935,-79.69448,1562.0,318900.0,316700.0,1724.0,"The Milo Plan, Reedy Fork - Middleton",27405
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.09378,-79.82456,0.0,339000.0,320200.0,1949.0,2306 Chatham Dr,27408
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.136257,-79.75974,0.0,237000.0,225100.0,1749.0,4409 Southern Webbing Mill Rd,27405
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.09187,-79.90115,0.0,359000.0,359000.0,0.0,908 Elizabethan Dr,27410
0.0,0.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.116135,-79.89502,0.0,82500.0,84200.0,1998.0,4810 Fox Chase Rd,27410
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.02428,-79.71297,0.0,275000.0,275000.0,0.0,3914 Presbyterian Rd,27406
4.0,5.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.140476,-79.917984,0.0,750000.0,750000.0,0.0,5906 Cardinal Lake Dr,27410
4.0,4.0,Oak ridge,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.157063,-79.96247,0.0,632470.0,632470.0,0.0,6318 Andrew Henry Ct,27310
2.0,2.0,Greensboro,USA,FOR_SALE,CONDO,False,True,False,False,False,36.068596,-79.79888,0.0,217500.0,218300.0,949.0,622 Walker Ave UNIT F,27401
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.068,-79.80405,0.0,515000.0,487600.0,3077.0,917 Walker Ave,27403
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.0887,-79.85042,0.0,489900.0,464900.0,2937.0,3819 W Friendly Ave,27410
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.040337,-79.82294,0.0,234999.0,221600.0,1394.0,2003 Lynette Dr,27403
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.090393,-79.83207,0.0,299990.0,281900.0,1788.0,2704 Fairway Dr,27408
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.146137,-79.831474,0.0,335000.0,335000.0,0.0,4 Amberhill Ct,27455
3.0,3.0,Greensboro,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,36.1271,-79.81033,0.0,292000.0,289700.0,2029.0,15 Dillingham Pl,27455
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.20609,-79.78674,3280.0,436000.0,432300.0,2593.0,"Warwick Plan, Cadence",27455
1.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.056534,-79.786354,0.0,190000.0,177800.0,1399.0,1016 Caldwell St,27406
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.124794,-79.920364,0.0,395000.0,379000.0,2225.0,6201 High View Rd,27410
2.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.092064,-79.74068,0.0,331490.0,331490.0,0.0,4728 Reedy Creek Farm Cir,27405
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.18631,-79.69275,2565.0,355990.0,355100.0,2185.0,"Winston Plan, Middleton",27405
0.0,0.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.01792,-79.74119,0.0,29900.0,29900.0,1944.0,3318 Oliver Hills Rd,27406
2.0,2.0,Greensboro,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,36.046307,-79.94433,0.0,339900.0,339900.0,0.0,4313 Plantation Ridge Ln,27409
0.0,0.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.153717,-79.96076,0.0,69900.0,69900.0,1881.0,7750 Alcorn Rd,27409
2.0,5.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.070774,-79.80576,0.0,429000.0,430700.0,2579.0,216 Tate St,27403
4.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.223907,-79.80469,3378.0,709900.0,702700.0,4216.0,"Roller Mill Plan, The Farm at Cedar Hollow",27455
2.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.104443,-79.86765,0.0,465000.0,442700.0,2858.0,1605 Bearhollow Rd,27410
3.0,2.0,Greensboro,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,36.131622,-79.85487,0.0,219900.0,219900.0,0.0,3757 Greenes Xing,27410
2.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.983906,-79.830315,0.0,295000.0,278200.0,1934.0,4921 Old Randleman Rd,27406
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.03226,-79.759575,0.0,305820.0,305820.0,0.0,2304 Wilpar Dr,27406
3.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.032433,-79.75901,0.0,326240.0,326240.0,0.0,2307 Wilpar Dr,27406
2.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.03281,-79.759254,0.0,309490.0,309490.0,0.0,2301 Wilpar Dr,27406
4.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.12405,-79.8051,0.0,985000.0,927800.0,5877.0,3819 Meredith Dr,27408
5.0,5.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.159897,-79.80519,0.0,1175000.0,1107100.0,6973.0,604 Northern Shores Ln,27455
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,36.12962,-79.75016,2225.0,339990.0,339600.0,2225.0,"Greensboro Plan, The Wilcox",27405
2.0,2.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.092495,-79.756516,0.0,152000.0,141900.0,1099.0,1303 N English St,27405
3.0,4.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.11194,-79.8044,0.0,465000.0,439500.0,2853.0,3006 Greenbrook Dr,27408
2.0,3.0,Greensboro,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,36.096024,-79.82935,0.0,316900.0,297700.0,2272.0,1303 Surry Dr,27408
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.158054,-80.87216,1342.0,525000.0,526800.0,2220.0,5632 Londonderry Rd,28210
2.0,2.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.225216,-80.83629,1180.0,485000.0,485000.0,2258.0,505 E 6th St UNIT 709,28202
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.353855,-80.78938,2920.0,459900.0,459700.0,2643.0,12822 Towering Pine Dr,28269
1.0,1.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.229004,-80.84242,772.0,364900.0,364900.0,772.0,210 N Church St UNIT 2712,28202
4.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.034065,-80.8497,1859.0,385000.0,384100.0,2192.0,15666 King Louis Ct,28277
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.22315,-81.005974,2001.0,482580.0,472900.0,2414.0,1008 Alicante Ave,28214
1.0,1.0,Palm springs,USA,FOR_SALE,CONDO,False,True,False,False,False,35.193333,-80.79992,589.0,199000.0,195300.0,1754.0,575 N Villa Ct UNIT 117,92262
4.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.330086,-80.81061,2716.0,568995.0,559900.0,2515.0,"Eden Elite Plan, Griffith Lakes - Preserve Collection",28269
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.329586,-80.81111,2015.0,489995.0,482300.0,2149.0,"Westview Plan, Griffith Lakes - Cottage Collection",28269
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.198,-80.889626,1050.0,259900.0,257500.0,1683.0,3820 Blandwood Dr,28217
1.0,1.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.165237,-80.847176,698.0,239000.0,239300.0,1466.0,4743 Hedgemore Dr UNIT I,28209
3.0,2.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.3659,-80.78877,1488.0,259900.0,259900.0,1794.0,12541 Jessica Pl,28269
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.246063,-80.76354,2250.0,650000.0,647900.0,2588.0,1912 Lakedell Dr,28215
4.0,4.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.11728,-80.77917,1887.0,574900.0,574900.0,1887.0,4122 Alexander View Dr #6,28270
4.0,4.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.11845,-80.779274,1887.0,576900.0,577000.0,2800.0,4116 Alexander View Dr #5,28270
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.24173,-80.77668,1570.0,430000.0,433200.0,2349.0,1808 Purser Dr,28215
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.241745,-80.776726,1570.0,435000.0,438600.0,2345.0,1804 Purser Dr,28215
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.24168,-80.776535,1570.0,425000.0,428100.0,2345.0,1820 Purser Dr,28215
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.241714,-80.776634,1570.0,420000.0,423300.0,2349.0,1812 Purser Dr,28215
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,False,False,35.08529,-80.98342,1748.0,399000.0,398400.0,2229.0,12820 Canton Side Ave,28273
4.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.183945,-80.91695,2057.0,426990.0,420700.0,2450.0,"Pembrooke Plan, City Park - The Heights Series",28217
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.114285,-80.99283,2052.0,446990.0,443000.0,2407.0,"Harris Plan, Parkside Crossing",28278
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.231968,-81.00046,1542.0,424990.0,419700.0,1998.0,"Buchanan Plan, Solena at the Vineyards II",28214
3.0,4.0,Matthews,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.072655,-80.72306,2771.0,600000.0,596600.0,2734.0,"Magnolia Plan, Simfield Valley",28105
2.0,3.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.2831,-80.77009,989.0,145000.0,145000.0,1450.0,337 Orchard Trace Ln APT 3,28213
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.12085,-80.97451,2905.0,501000.0,492600.0,2575.0,12307 Oakbriar Ln,28273
1.0,1.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.23004,-80.86205,497.0,235000.0,235000.0,1500.0,630 Calvert St UNIT 307,28208
3.0,4.0,Matthews,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.072353,-80.72296,2771.0,605000.0,607000.0,2895.0,2016 Marleon Ct,28105
3.0,4.0,Matthews,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.072643,-80.72307,2771.0,605000.0,607000.0,2895.0,1013 Simfield Valley Ct,28105
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.053814,-81.041954,3405.0,628508.0,615200.0,3266.0,"Covington Plan, Saybrooke at Lake Wylie",28278
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.332672,-80.872345,1964.0,392288.0,390600.0,1964.0,"MP - Madison - Master on Main Plan, McGee Place",28216
0.0,0.0,Charlotte,USA,FOR_SALE,MULTI_FAMILY,False,True,False,True,False,35.231266,-80.8541,0.0,0.0,0.0,2999.0,"Homes Available Soon, Residences at Westbrook",28202
3.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.21096,-80.66683,1679.0,364900.0,359100.0,2148.0,"Ashley Plan, McKee Creek Village",28215
3.0,2.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.329586,-80.81111,1682.0,449995.0,442100.0,1949.0,"Dilworth Plan, Griffith Lakes - Cottage Collection",28269
2.0,2.0,Charlotte,USA,FOR_SALE,CONDO,False,True,False,False,False,35.159252,-80.749084,880.0,189900.0,171300.0,1494.0,8157 Cedar Glen Dr,28212
3.0,4.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.214138,-80.74714,2372.0,393990.0,390100.0,2087.0,"The McGinnis Plan, Wilora Pond",28212
3.0,3.0,Charlotte,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.0972,-81.00562,1529.0,333990.0,332900.0,2110.0,"Brooke Plan, Porter's Row",28278
0.0,0.0,Charlotte,USA,FOR_SALE,LOT,False,True,False,False,False,35.233353,-80.89998,0.0,499900.0,499900.0,1594.0,2016 Wilson Ave,28208
7.0,5.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.07056,-81.02999,7004.0,2499000.0,2499000.0,9536.0,16919 Youngblood Rd,28278
2.0,3.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.226227,-80.901344,1233.0,299900.0,299400.0,1770.0,2530 Crispin Ave,28208
2.0,2.0,Charlotte,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.22256,-81.00365,1796.0,464990.0,459900.0,2284.0,"Clifton Plan, The Vineyards on Lake Wylie",28214
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.402885,-80.580795,1232.0,289900.0,289900.0,1232.0,138 Princess Ave,28025
4.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.444096,-80.64507,4502.0,550000.0,661300.0,3100.0,4136 Orphanage Rd,28027
2.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.41912,-80.60915,1287.0,255000.0,256700.0,1700.0,636 Central Dr NW,28027
1.0,2.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.426357,-80.60212,1268.0,269000.0,224500.0,1397.0,702 Forest St NW,28025
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.413998,-80.596275,1540.0,200000.0,237600.0,1700.0,226 Buffalo Ave NW,28025
1.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.40883,-80.63577,1160.0,334900.0,336100.0,1414.0,3538 Rock Hill Church Rd,28027
2.0,4.0,Concord,USA,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,35.402134,-80.57459,1581.0,260000.0,259800.0,1340.0,309 Spring St SW,28025
4.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.417503,-80.58772,3119.0,399000.0,399000.0,2117.0,253 Church St NE,28025
3.0,3.0,Concord,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.40164,-80.62281,1842.0,414205.0,413000.0,2194.0,"Yadkin Plan, Piper Landing",28027
3.0,3.0,Concord,USA,FOR_SALE,TOWNHOUSE,False,True,False,True,False,35.381134,-80.72815,2302.0,492990.0,487500.0,2421.0,"Finley Right Entry Plan, Christenbury Greene",28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.350452,-80.512856,2699.0,489000.0,489100.0,2248.0,3717 Rinehardt Rd,28025
5.0,6.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.38427,-80.73822,5049.0,1300000.0,1297100.0,5897.0,2490 Susie Brumley Pl NW,28027
2.0,3.0,Harrisburg,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.339684,-80.64189,2033.0,485000.0,484700.0,2165.0,5365 Brickyard Terrace Ct,28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.41596,-80.5724,1413.0,330000.0,328400.0,1622.0,273 Patterson Ave SE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.374676,-80.58684,2358.0,423370.0,416500.0,2250.0,"Rosella Plan, Autumn Park",28025
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.332077,-80.560974,2996.0,500500.0,497300.0,2639.0,"The Hope Plan, Haven at Rocky River",28025
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.35605,-80.65365,1246.0,342000.0,342300.0,1794.0,4660 Falcon Chase Dr SW,28027
1.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.426464,-80.5937,1295.0,310000.0,310700.0,1569.0,559 Englewood St NE,28025
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.42654,-80.57381,1781.0,385000.0,385500.0,2094.0,150 Burrage Rd NE,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.436012,-80.61887,2530.0,440000.0,439700.0,2086.0,1358 Soothing Ct NW,28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.43022,-80.63942,2782.0,669999.0,669500.0,3175.0,3831 Zemosa Ln NW,28027
0.0,0.0,Concord,USA,FOR_SALE,LOT,False,True,False,False,False,35.39907,-80.51822,0.0,350000.0,350000.0,0.0,1488 Hess Rd,28025
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.418064,-80.6362,3193.0,675000.0,674600.0,3318.0,183 Wescot Dr NW,28027
4.0,5.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.417057,-80.70939,3402.0,666990.0,647100.0,3336.0,"The Wilson II Plan, Annsborough Park",28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.332153,-80.58981,2135.0,450000.0,447300.0,2120.0,903 Silver Fox Dr,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.421223,-80.58619,1901.0,372000.0,371500.0,1972.0,315 Aycock St NE,28025
4.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.40658,-80.55337,4531.0,1049999.0,1029700.0,4345.0,467 Countrywood Pl SE,28025
2.0,2.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.41037,-80.72748,1801.0,515000.0,514600.0,2049.0,9025 Treetop Way NW,28027
0.0,0.0,Concord,USA,FOR_SALE,LOT,False,True,False,False,False,35.439518,-80.45177,0.0,120000.0,120000.0,2406.0,1510 Cline School Rd,28025
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.44184,-80.64819,1934.0,396990.0,389200.0,2149.0,"Lennon Plan, Childers Park",28027
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.420116,-80.605736,1151.0,275000.0,275000.0,1151.0,252 Sweet Bay Ln NW,28027
3.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.44184,-80.64819,1528.0,373990.0,366700.0,1800.0,"Finley Plan, Childers Park",28027
3.0,4.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,35.417057,-80.70939,3212.0,635990.0,615400.0,3181.0,"The Preston II Plan, Annsborough Park",28027
2.0,3.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.39778,-80.60574,1333.0,299900.0,298300.0,1405.0,67 4th St NW,28027
3.0,5.0,Concord,USA,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,35.389843,-80.52162,2706.0,448870.0,448870.0,2706.0,2783 Luca Ter SW #31,28025
0.0,0.0,Concord,USA,FOR_SALE,LOT,False,True,False,False,False,35.32029,-80.46571,0.0,500000.0,500000.0,0.0,7000 John Furr Rd,28025
0.0,0.0,Concord,USA,FOR_SALE,LOT,False,True,False,False,False,35.320084,-80.46657,0.0,300000.0,300000.0,1742.0,0 John Furr Rd,28025
